100.000000 0.001735 0.000037
200.000000 0.006923 0.000066
300.000000 0.015173 0.000099
400.000000 0.027123 0.000132
500.000000 0.042608 0.000167
600.000000 0.061088 0.000198
700.000000 0.084088 0.000289
800.000000 0.107809 0.000266
900.000000 0.137009 0.000304
1000.000000 0.168808 0.000326
